genoId,locId,replicate,blockNumber,rowNumber,colNumber,PlantHeight,GrainMoisture,GrainYield,Anthesisdate,DeNDVI0720,DeNDVI0807,DeNDVI0820,DeNDVI0910,DeNDRE0720,DeNDRE0807,DeNDRE0820,DeNDRE0910,DeSAVI0720,DeSAVI0807,DeSAVI0820,DeSAVI0910,DeEVI0720,DeEVI0807,DeEVI0820,DeEVI0910,DeRatio0720,DeRatio0807,DeRatio0820,DeRatio0910,ThrNDVI0720,ThrNDVI0807,ThrNDVI0820,ThrNDVI0910,ThrNDRE0720,ThrNDRE0807,ThrNDRE0820,ThrNDRE0910,ThrSAVI0720,ThrSAVI0807,ThrSAVI0820,ThrSAVI0910,ThrEVI0720,ThrEVI0807,ThrEVI0820,ThrEVI0910,ThrRatio0720,ThrRatio0807,ThrRatio0820,ThrRatio0910,PlantingDate,DTF,Est_Yield,Est_Moisture
38,NYH2,2,6,8,60,227,17.1,97.68044627,7/28/15,0.926696499,0.88533934,0.888421696,0.540424993,0.823028633,0.814233159,0.807416739,0.629425745,0.44547111,0.584997013,0.658960165,0.303511017,0.445802271,0.623315702,0.729808506,0.279650548,26.28382631,16.44277424,16.92463168,3.35184675,0.975717279,0.896721448,0.917871323,0.540424993,0.867576651,0.823132791,0.826624092,0.629421291,0.438119576,0.566358698,0.655461514,0.303511017,0.428051433,0.599226773,0.717057972,0.279635404,81.36309167,18.36510501,23.35203006,3.35184675,5/7/15,82,97.68,17.1
39,NYH2,1,7,4,73,222,16.4,107.3003627,7/25/15,0.891068546,0.878342486,0.870008857,0.773501622,0.8055007,0.810745954,0.797776565,0.705108919,0.357045446,0.546954842,0.572902315,0.143851267,0.344929047,0.571226201,0.608108756,0.127404956,17.36016982,15.43959283,14.38566366,7.830085321,0.909778194,0.878585743,0.892815633,0.969638264,0.885349233,0.807218839,0.799456444,0.840148444,0.281507975,0.479493584,0.457098717,0.126740183,0.255711852,0.487185701,0.451891958,0.110103449,21.16759003,15.47253005,17.65943746,64.87238606,5/7/15,79,107.3,16.4
40,NYH2,2,6,8,64,227,15.6,176.6975814,7/26/15,0.92640601,0.872840576,0.886711128,0.501707355,0.827664062,0.801396365,0.798786812,0.632842461,0.467143063,0.607328835,0.675100052,0.254014235,0.472643651,0.658432994,0.760037584,0.228556993,26.1761321,14.72828762,16.65398451,3.013705639,0.953555621,0.881777343,0.910360131,0.501707355,0.860378716,0.809983325,0.814036438,0.632872101,0.453901315,0.602798714,0.670535242,0.254014235,0.449079434,0.652046129,0.748339708,0.22831406,42.06226157,15.91723097,21.31150078,3.013705639,5/7/15,80,176.7,15.6
41,NYH2,1,9,5,49,247,18,163.9088998,7/28/15,0.912729897,0.878760968,0.883403643,0.661234793,0.797176342,0.796131182,0.787931935,0.662253986,0.446885983,0.594989621,0.66664457,0.392559348,0.44922872,0.639281186,0.74530932,0.381439266,21.91735568,15.49633758,16.15319453,4.90379401,0.928509852,0.881754827,0.90190917,0.661240558,0.818837994,0.795876953,0.793583997,0.662219351,0.416912789,0.576284752,0.657626539,0.392561948,0.404570482,0.614902586,0.725355927,0.381436228,26.97588277,15.91400962,19.38926578,4.90389449,5/7/15,82,163.91,18
42,NYH2,1,3,2,73,236,17.5,135.3984301,7/26/15,0.928274674,0.876945102,0.889423478,0.555032848,0.823603188,0.800411647,0.800677233,0.629007758,0.464665691,0.61056115,0.664959258,0.102494229,0.469771805,0.659470395,0.739979058,0.088740311,26.88415343,15.25290851,17.08702219,3.494713799,0.96161646,0.883813347,0.916356965,0.498279032,0.858665785,0.804525534,0.815737155,0.693262167,0.458212586,0.599159495,0.660561181,0.061191186,0.453254728,0.644224967,0.7268447,0.051045202,51.10566854,16.21368115,22.91113617,2.986279482,5/7/15,80,135.4,17.5
43,NYH2,2,2,6,55,213,22.9,144.3808061,7/30/15,0.877769461,0.865348387,0.86232938,0.696613608,0.769657746,0.789079637,0.778544423,0.668154988,0.41793509,0.589898901,0.634194867,0.438252092,0.415534372,0.635923947,0.699541957,0.440558164,15.3625229,13.85314548,13.52742789,5.592253487,0.860111714,0.866522778,0.874056566,0.696596317,0.767918479,0.787214077,0.779680609,0.668139854,0.369124868,0.563360891,0.612486191,0.438242548,0.352749304,0.601109664,0.661714295,0.440555093,13.29712274,13.98383002,14.88014511,5.591877801,5/7/15,84,144.38,22.9
44,NYH2,1,4,2,62,234,16,137.8602197,7/31/15,0.900237974,0.880175534,0.875629634,0.67533747,0.790460578,0.790862026,0.778593127,0.645701738,0.406191296,0.565648929,0.637969231,0.362507475,0.400701912,0.598616147,0.703058786,0.349177311,19.04770827,15.69108214,15.0810011,5.160242759,0.905221928,0.886074719,0.893791194,0.675378677,0.818922112,0.781485843,0.773049896,0.645708364,0.356150033,0.521767361,0.608982218,0.362523868,0.334834587,0.542901228,0.655255187,0.349188844,20.10192749,16.55536597,17.83083023,5.161024726,5/7/15,85,137.86,16
45,NYH2,2,7,9,52,207,18.7,159.9437352,7/29/15,0.921527128,0.878590588,0.885167297,0.723607361,0.827388886,0.80251702,0.804353922,0.695133199,0.456580723,0.602824456,0.669901567,0.445020949,0.458093576,0.650602795,0.746204174,0.44510242,24.48651456,15.47318746,16.4166413,6.236082726,0.952777874,0.885017047,0.91035346,0.723581048,0.862932376,0.806331602,0.817366758,0.695120473,0.440193648,0.592457407,0.662559711,0.445008774,0.42985616,0.637331656,0.729053854,0.445059714,41.35302774,16.39388273,21.3098404,6.235393901,5/7/15,83,159.94,18.7
46,NYH2,1,1,1,49,220,18.3,153.854488,7/26/15,0.932953922,0.884963057,0.896963416,0.654571517,0.825841053,0.804261377,0.80571827,0.666659663,0.481332915,0.598259168,0.678530598,0.389349066,0.48871895,0.642197792,0.758306284,0.376087441,28.83023122,16.38571931,18.41058148,4.789910497,0.974488078,0.894928995,0.929907717,0.654571517,0.859474387,0.809378068,0.825903268,0.66672581,0.475575791,0.585871693,0.684868488,0.389349066,0.469929623,0.626312528,0.760977223,0.37594627,77.39472022,18.03474712,27.53381152,4.789910497,5/7/15,80,153.85,18.3
47,NYH2,1,10,5,71,230,15.9,146.8720531,7/25/15,0.887786299,0.863537747,0.85328545,0.677421429,0.788990482,0.790825842,0.775393324,0.665691444,0.401932187,0.547544926,0.600352922,0.16184135,0.39765488,0.574443721,0.649692452,0.143841131,16.82313557,13.6560676,12.63191316,5.200039873,0.897385216,0.861360228,0.846638408,0.756243932,0.797969543,0.779575714,0.749969083,0.734796588,0.352936573,0.495755511,0.534014111,0.160409012,0.336541513,0.510080589,0.557934003,0.139209297,18.49036904,13.42587488,12.04107486,7.204923941,5/7/15,79,146.87,15.9
48,NYH2,1,8,4,68,249,15.4,167.325948,7/23/15,0.935094898,0.876977813,0.895931235,0.556481038,0.840252171,0.794419939,0.806300838,0.630054423,0.465905497,0.620270486,0.687887317,0.235742205,0.470310822,0.676580866,0.776983198,0.21305199,29.81421865,15.25723009,18.21806216,3.509390059,0.981559849,0.882813433,0.918440744,0.556496022,0.880110515,0.796458783,0.817130998,0.630389754,0.456070984,0.610966197,0.689377158,0.235746924,0.450628628,0.664476301,0.774887143,0.212338627,107.4589796,16.06680253,23.52204826,3.509542416,5/7/15,77,167.33,15.4
49,NYH2,2,8,9,88,171,18.7,50.46353143,7/29/15,0.742259358,0.77580349,0.753831189,0.601240522,0.618173451,0.653972612,0.640391917,0.511582603,0.343462298,0.481692131,0.520042364,0.104564516,0.333860324,0.489652234,0.54465989,0.09191315,6.759738566,7.920745451,7.124506077,4.015554767,0.685386847,0.707212697,0.652780313,0.685052841,0.540996113,0.558107949,0.505763199,0.364615304,0.275013039,0.372457604,0.368535165,0.068490229,0.260829037,0.363325181,0.364877683,0.05748691,5.357013301,5.830897302,4.760042052,5.350271608,5/7/15,83,50.464,18.7
50,NYH2,2,9,10,70,233,17.1,136.0549073,7/26/15,0.941626593,0.882115988,0.900175054,0.610761332,0.850767394,0.806864618,0.81823643,0.64396346,0.441155962,0.591951569,0.647220436,0.129422649,0.437464354,0.634074061,0.712673082,0.11313433,33.26217689,15.96582911,19.03507215,4.138235651,0.993567981,0.88967078,0.943831685,0.601510539,0.908201969,0.808611721,0.843100394,0.741104732,0.425524084,0.567825556,0.629308315,0.10571312,0.414087638,0.603345626,0.679387366,0.088677783,309.9443773,17.12756408,34.60726335,4.018953307,5/7/15,80,136.05,17.1
51,NYH2,2,9,10,91,229,18.6,143.8695113,7/27/15,0.931075606,0.8753422,0.887707194,0.653591532,0.83314488,0.798153185,0.799587409,0.629996354,0.484778662,0.633043963,0.666954003,0.09319614,0.492514044,0.691105048,0.74285082,0.080969519,28.0173028,15.04392186,16.8105799,4.773530919,0.966980604,0.882628819,0.917380371,0.872566095,0.873405785,0.803495752,0.815725784,0.66157319,0.487963856,0.632391234,0.666999432,0.049984455,0.483530321,0.690083926,0.736665214,0.042215661,59.57046045,16.03995802,23.20732246,14.69441032,5/7/15,81,143.87,18.6
52,NYH2,2,1,6,81,216,21.4,91.7868798,7/29/15,0.694469779,0.872793448,0.81627543,0.812239664,0.65855368,0.788751809,0.742445553,0.709343739,0.304134581,0.577661843,0.556370084,0.171295066,0.291535577,0.615063263,0.591349336,0.153698965,5.545997286,14.72246053,9.885860259,9.65187696,0.569678623,0.875843425,0.770192334,0.996851027,0.537548376,0.780112703,0.666792794,0.831512373,0.193048127,0.550278698,0.439846193,0.178106584,0.176280493,0.580131801,0.442892082,0.158149181,3.647689167,15.10869178,7.702929882,634.1277372,5/7/15,83,91.787,21.4
53,NYH2,1,3,2,70,225,16.1,112.0987484,7/30/15,0.875366166,0.873220805,0.870705791,0.68238928,0.79128775,0.800863074,0.796737152,0.674456264,0.349668264,0.562948299,0.600244418,0.203461074,0.336131807,0.596339866,0.646777269,0.184001556,15.04700694,14.77545901,14.46859688,5.297016683,0.868855126,0.87458542,0.889058944,0.691753596,0.842115421,0.794045199,0.796789915,0.688807739,0.266222377,0.517861181,0.531575284,0.205176251,0.240713962,0.539455512,0.548332072,0.181596336,14.25031007,14.94710919,17.02759121,5.488315759,5/7/15,84,112.1,16.1
54,NYH2,2,5,8,88,NA,NA,NA,NA,0.48418169,0.751065152,0.644267344,0.651623835,0.449711281,0.663499509,0.585115101,0.554546496,0.250914633,0.488872589,0.465401249,0.129827216,0.245004704,0.506882729,0.491684306,0.116666004,2.87733425,7.034230716,4.622199615,4.740920873,0.440052202,0.699481036,0.520125566,0.746145088,0.403802942,0.59798618,0.447243317,0.488663599,0.215949021,0.407508659,0.318154198,0.111419738,0.208447248,0.410044182,0.319481184,0.098475698,2.571761525,5.65515405,3.167756934,6.878516058,5/7/15,NA,NA,NA
55,NYH2,1,9,5,68,210,15.2,122.2225953,7/18/15,0.89506834,0.871897119,0.882524809,0.558702787,0.80100824,0.806055394,0.811604808,0.639629494,0.431574116,0.560581942,0.619711419,0.220504241,0.43156506,0.591958133,0.67532272,0.197276029,18.06002438,14.61245134,16.02487124,3.532092978,0.898635506,0.873967445,0.905878984,0.558845735,0.828595522,0.805694949,0.829448564,0.641787759,0.399126156,0.516872044,0.571571853,0.220545754,0.387679694,0.536337816,0.603006747,0.195243098,18.73077484,14.86891574,20.24923942,3.533561525,5/7/15,72,122.22,15.2
56,NYH2,1,6,3,73,244,18.3,160.7306663,7/29/15,0.938516593,0.893521882,0.902197179,0.619885798,0.844759326,0.821578238,0.824913832,0.63349926,0.477238444,0.646663447,0.699760145,0.137728399,0.48239861,0.705866303,0.785853492,0.120708689,31.52910157,17.78320193,19.44930788,4.26157662,0.985277282,0.903879537,0.934397119,0.632680636,0.901171897,0.830007982,0.842585056,0.65299612,0.482412502,0.643809421,0.708560403,0.118784625,0.480474732,0.701808117,0.788085039,0.100107254,134.8444783,19.80722391,29.48646583,4.444853158,5/7/15,83,160.73,18.3
56,NYH2,2,4,7,92,238,NA,NA,NA,0.802076474,0.819751846,0.825151249,0.661188988,0.669161791,0.698943375,0.708748604,0.549632665,0.405536579,0.581898588,0.610931074,0.128818036,0.403141503,0.616752501,0.659184534,0.113967642,9.104912944,10.09581407,10.43845747,4.902995852,0.781674098,0.803405715,0.804141806,0.850685923,0.639330631,0.674135209,0.673540244,0.487597767,0.364873534,0.544152132,0.555963756,0.114714312,0.353314658,0.567628637,0.580341434,0.099129098,8.160617131,9.173235687,9.211469626,12.39458434,5/7/15,NA,160.73,18.3
57,NYH2,1,7,4,87,261,18,69.0142736,7/29/15,0.946808595,0.883793674,0.899165016,0.503442604,0.847785729,0.804786471,0.82378782,0.570203134,0.523558788,0.647972518,0.69336721,0.091007507,0.53849221,0.703915578,0.771368052,0.078523544,36.60005975,16.21076703,18.83438602,3.02773177,0.993718636,0.891098833,0.934549047,0.314263145,0.883119061,0.806503229,0.839828506,0.523288205,0.53890719,0.644828623,0.70662181,0.039166025,0.546621198,0.699375022,0.770314093,0.031887682,317.4021739,17.36527606,29.55723287,1.916570672,5/7/15,83,107.99,17.313
57,NYH2,2,10,10,60,248,16.8,143.5496891,7/30/15,0.949338781,0.897091059,0.901967838,0.566104599,0.856405797,0.838164551,0.835858472,0.659977712,0.495943496,0.601274434,0.694228993,0.290494252,0.501588343,0.635096477,0.770779162,0.262391356,38.47792894,18.43465722,19.40146774,3.609405846,0.998830797,0.914119464,0.937128061,0.566090625,0.911033259,0.854748016,0.8679957,0.659859979,0.509762468,0.587931042,0.708346721,0.290488786,0.511747614,0.615388403,0.774358616,0.262216532,1709.56701,22.288164,30.81069397,3.609257406,5/7/15,84,104.57,17.487
58,NYH2,1,5,3,66,200,15.2,110.6248308,7/17/15,0.913921512,0.87561378,0.891235083,0.444094595,0.83570046,0.812337049,0.825989252,0.603424348,0.415875702,0.56687112,0.609172883,0.223639339,0.409234935,0.598694296,0.65622844,0.197013559,22.23460885,15.07895149,17.38828224,2.5977344,0.943618128,0.882080667,0.941026975,0.444096815,0.892227153,0.816134544,0.861659119,0.603895272,0.378051038,0.530736079,0.561794228,0.223640229,0.357435393,0.552622789,0.57898234,0.196669292,34.47239449,15.96074721,32.91381082,2.597748769,5/7/15,71,110.62,15.2
58,NYH2,2,3,7,53,168,NA,NA,7/18/15,0.86606937,0.786198537,0.80924524,0.468207019,0.775149177,0.746256099,0.749293454,0.571314572,0.392267203,0.375528162,0.515060611,0.234815355,0.385717604,0.362605182,0.539492045,0.212940798,13.93310376,8.354472935,9.48466626,2.760861977,0.847122381,0.612599472,0.663975293,0.468286517,0.784976324,0.58169966,0.59080535,0.571262545,0.33229413,0.159816214,0.280888014,0.234846761,0.313349734,0.141850595,0.266470949,0.212897121,12.08235966,4.162615574,4.951943294,2.761424274,5/7/15,72,110.62,15.2
59,NYH2,2,3,7,62,178,NA,NA,7/20/15,0.884265224,0.867152804,0.865947063,0.461770684,0.784913286,0.80533237,0.795106153,0.613589242,0.391196185,0.505213394,0.573602373,0.237974666,0.384201255,0.518068397,0.611769905,0.210275421,16.28089062,14.05489063,13.91947912,2.715888265,0.86855425,0.863643545,0.877750439,0.461770684,0.81339307,0.793088934,0.796662297,0.61368513,0.332279561,0.418693914,0.476650746,0.237974666,0.309825369,0.414963138,0.478982901,0.210238232,14.21540259,13.66743906,15.3599769,2.715888265,5/7/15,74,144.22,15.9
59,NYH2,1,3,2,94,199,15.9,144.2177388,7/17/15,0.89295646,0.869446183,0.883009521,0.432421376,0.799955773,0.813952428,0.813383494,0.596963161,0.474510534,0.59279352,0.628522744,0.05419297,0.484070341,0.630631876,0.685880018,0.045874869,17.68398599,14.31935295,16.09540832,2.523740878,0.891409053,0.875547901,0.90905496,-0.534549328,0.820117829,0.818693034,0.828108761,0.565606807,0.453611913,0.563080333,0.58789806,-0.013797061,0.452788722,0.591160777,0.623607079,-0.011234748,17.41774153,15.07044004,20.99130381,0.303314246,5/7/15,71,144.22,15.9
60,NYH2,1,8,4,54,203,15,148.4438111,7/17/15,0.901928418,0.860037566,0.882349861,0.395582569,0.8163187,0.807044082,0.814884528,0.58907676,0.480297717,0.575157197,0.637337508,0.226073136,0.490644828,0.610172032,0.700793568,0.196870696,19.39326744,13.2895486,15.99955489,2.308971412,0.90881416,0.856365613,0.903707567,0.395614129,0.845802945,0.806448204,0.830935765,0.589079033,0.463026766,0.536875442,0.598841877,0.226088007,0.46352567,0.560785244,0.642430751,0.19686622,20.93323002,12.92424221,19.77006402,2.309144199,5/7/15,71,105.54,15.413
60,NYH2,2,8,9,89,152,16,59.20919693,7/21/15,0.719179314,0.753536725,0.710281341,0.465933602,0.611223256,0.64590797,0.621095977,0.490889463,0.35687406,0.479746951,0.497974121,0.071629166,0.351773992,0.492346501,0.52152276,0.062255761,6.121982466,7.114799267,5.903248858,2.744852716,0.673901751,0.687397483,0.59811722,0.107108128,0.553118269,0.558355179,0.484791599,0.206755747,0.301841776,0.379091272,0.347647038,0.007467126,0.291779571,0.374820067,0.344902341,0.006192659,5.133120934,5.397901135,3.976575512,1.239912876,5/7/15,75,102.11,15.587
61,NYH2,2,10,10,53,NA,NA,NA,NA,0.913919556,0.838760619,0.88621912,0.379548962,0.816886645,0.760599528,0.800143964,0.59256962,0.475642187,0.52833817,0.640339562,0.167233675,0.480189205,0.548092772,0.702414008,0.142574495,22.23408087,11.40391762,16.5776458,2.223461444,0.93214116,0.820428403,0.91690166,0.379541267,0.848042738,0.73516521,0.810243191,0.592439743,0.465197001,0.465169029,0.617897584,0.167230943,0.457143709,0.4699779,0.660577172,0.142311088,28.4729469,10.13761883,23.06786958,2.223421469,5/7/15,NA,125.19,15
61,NYH2,1,1,1,53,172,15,125.1935756,7/16/15,0.899949069,0.853439754,0.881794424,0.371081473,0.789502643,0.77296949,0.795726841,0.568756974,0.467266898,0.53972076,0.62227495,0.164163642,0.472852511,0.562385824,0.676668541,0.140585261,18.98981897,12.64626531,15.91967567,2.180062143,0.90506975,0.845603546,0.911179155,0.37110951,0.807350255,0.756648284,0.79824966,0.568922348,0.449915217,0.485770386,0.581635508,0.164181206,0.443809119,0.494722973,0.612526413,0.140465676,20.0681,11.95366534,21.5172369,2.180203915,5/7/15,70,125.19,15
62,NYH2,2,5,8,83,168,15.5,75.56326527,7/23/15,0.694916742,0.836063471,0.768287997,0.590547295,0.633908773,0.760148184,0.700409312,0.584156379,0.310861618,0.505649764,0.518898253,0.105636506,0.300668599,0.521372578,0.548023696,0.092274421,5.55558752,11.19984355,7.631404386,3.884569026,0.568731955,0.79650761,0.644044966,0.52154097,0.493399409,0.706916708,0.552266389,0.577365254,0.197179056,0.405634673,0.335505164,0.057347722,0.183169592,0.402143301,0.329208882,0.048012946,3.637487114,8.828377371,4.618687212,3.180086225,5/7/15,77,92.252,15.787
62,NYH2,1,3,2,92,203,15.9,112.3659683,7/19/15,0.906962693,0.855807857,0.883174229,0.412726694,0.797344976,0.775326051,0.798385403,0.571724059,0.471173143,0.58959149,0.630190694,0.05126015,0.478574541,0.629883713,0.688210463,0.043326369,20.49675294,12.87038129,16.11951035,2.405569398,0.914438453,0.850029473,0.912269339,-0.438646305,0.818058213,0.766567389,0.805056686,0.42038835,0.45794872,0.554363043,0.594220699,-0.0130597,0.453423818,0.582476626,0.631660094,-0.010645274,22.37498648,12.33595364,21.79704695,0.390195765,5/7/15,73,95.677,15.613
63,NYH2,1,7,4,79,220,15.6,154.4993927,7/20/15,0.922967756,0.87168326,0.892239298,0.486843972,0.825557609,0.81799878,0.815967585,0.629456429,0.491122052,0.619195283,0.676938302,0.087579923,0.501542751,0.668226555,0.756980514,0.074829835,24.96315367,14.58643086,17.55964148,2.897450074,0.947346818,0.875715874,0.916544503,0.31951156,0.855135556,0.822557998,0.831703976,0.702048596,0.487272887,0.605303483,0.673468706,0.036815755,0.488409373,0.648932135,0.74554513,0.030021912,36.9844093,15.09215964,22.96486844,1.939065359,5/7/15,74,156.93,15.363
63,NYH2,2,7,9,64,213,15.3,155.9396449,7/21/15,0.910042301,0.867327575,0.885134579,0.397553072,0.807925519,0.805996376,0.802756282,0.604481414,0.45654082,0.583428293,0.648627173,0.175414667,0.458291797,0.619501621,0.717539446,0.150646379,21.23267191,14.07472257,16.41168034,2.319794504,0.929105155,0.872631899,0.908814657,0.397557565,0.833432144,0.809460723,0.8116755,0.604477931,0.439023344,0.562272306,0.621620749,0.175417573,0.430666736,0.591714957,0.674919707,0.150313874,27.21079594,14.70251878,20.93334955,2.319819262,5/7/15,75,153.51,15.537
64,NYH2,2,7,9,65,197,15.1,144.6964202,7/18/15,0.900305759,0.856799372,0.881636008,0.397772153,0.808486497,0.777259924,0.792496309,0.589296986,0.451352746,0.552894783,0.639423159,0.141671965,0.452803629,0.580959833,0.704338704,0.121014242,19.06133927,12.96641918,15.89703071,2.321002193,0.913918997,0.854294572,0.905310478,0.397782571,0.835006985,0.767452045,0.799501186,0.589758565,0.433025832,0.512647062,0.613389705,0.141682809,0.425350952,0.529468569,0.663422112,0.119660728,22.23392996,12.72632457,20.12166124,2.321059641,5/7/15,72,127.93,15.087
64,NYH2,1,4,2,56,181,14.9,114.5973597,7/18/15,0.87547652,0.838156391,0.854498343,0.390097025,0.766765877,0.772208952,0.778050744,0.559037387,0.440452022,0.521636686,0.586720122,0.190968821,0.443513777,0.540204204,0.6308379,0.166335055,15.06122801,11.35760878,12.74554793,2.279210108,0.86444619,0.818429482,0.838692779,0.390108119,0.773674934,0.75128415,0.762928503,0.559051341,0.409499135,0.453757321,0.50119726,0.190973225,0.401603853,0.456157706,0.510403215,0.166336081,13.7542884,10.01500409,11.39870095,2.279269754,5/7/15,72,131.36,14.913
65,NYH2,2,1,6,72,221,17,147.5706122,7/30/15,0.902848125,0.879688079,0.884827989,0.722795191,0.794853751,0.810584822,0.80974612,0.667522933,0.438660125,0.627924257,0.662298006,0.186803487,0.440520592,0.683611556,0.732489715,0.168556422,19.58632433,15.62345663,16.36533019,6.214882042,0.91572288,0.884172764,0.90883655,0.807245867,0.81144083,0.814008634,0.825617518,0.698936886,0.413609856,0.61970683,0.653372684,0.193312626,0.403429547,0.672931487,0.711344477,0.171315603,22.73123342,16.26709593,20.93861689,9.375912409,5/7/15,84,147.57,17
66,NYH2,1,4,2,46,213,16.3,53.71435621,7/25/15,0.921096416,0.852047852,0.863336783,0.516581319,0.813346611,0.790740096,0.792462494,0.634509977,0.501752484,0.559883697,0.631289585,0.265038232,0.516655425,0.591219887,0.692760248,0.237964496,24.34739121,12.51788419,13.6345157,3.13720048,0.939139684,0.851871161,0.873507173,0.516594648,0.839408675,0.790047342,0.800561338,0.636835615,0.49878617,0.53014661,0.604962058,0.265043538,0.504985779,0.552736134,0.65043159,0.236299071,31.8621361,12.50175974,14.81117323,3.137314554,5/7/15,79,53.714,16.3
67,NYH2,1,5,3,47,234,17.1,116.8676768,7/26/15,0.920397567,0.850737732,0.869104724,0.480746979,0.803699839,0.78003416,0.790314732,0.618769245,0.504325363,0.536539223,0.629399843,0.242181719,0.520534315,0.558983253,0.689251788,0.214941513,24.12486008,12.39923363,14.27939024,2.85168679,0.93567245,0.848158187,0.885803645,0.480746979,0.825034726,0.77288726,0.796696145,0.619299678,0.504494586,0.495156697,0.609187433,0.242181719,0.512957305,0.506812713,0.655116422,0.213995885,30.09087778,12.17160251,16.51369387,2.85168679,5/7/15,80,134.03,16.413
67,NYH2,2,6,8,61,232,15.9,147.7568245,7/26/15,0.923110795,0.849523607,0.867170249,0.456899928,0.816616313,0.792080531,0.797012773,0.613617784,0.47928315,0.566093063,0.65093681,0.243047045,0.488017836,0.599209421,0.721946002,0.215636508,25.01145388,12.29112138,14.05686779,2.682562578,0.946004143,0.844841261,0.876942155,0.456905304,0.84534413,0.788659363,0.805899387,0.613654873,0.474452557,0.528430256,0.63146422,0.243051457,0.47313242,0.550274411,0.689476691,0.215636028,36.03987853,11.89002484,15.25251926,2.682599028,5/7/15,80,130.6,16.587
68,NYH2,1,10,5,70,228,15.9,74.32079793,7/24/15,0.788882555,0.842978252,0.808808508,0.661408376,0.715982123,0.774358747,0.754010945,0.682020979,0.339348337,0.523619272,0.540410663,0.207618934,0.330666254,0.544035773,0.569924696,0.18719245,8.473399971,11.73708914,9.460716548,4.906820665,0.710512899,0.817999686,0.735219657,0.684430686,0.636948957,0.738814606,0.673300808,0.68988842,0.238331296,0.435911093,0.386672098,0.212362245,0.222137639,0.437180623,0.380785114,0.187578225,5.908770687,9.988992017,6.553430799,5.337751846,5/7/15,78,74.321,15.9
